# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
01/11/2018 00:00:02,Class A,219001275,55.087012,8.341567,Engaged in fishing,0.0,3.5,337.7,338,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,265550210,57.690033,11.873233,Under way using engine,0.0,0.0,303.7,17,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Base Station,2190074,57.738647,10.574663,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
01/11/2018 00:00:02,Class A,236668000,54.772402,16.097182,Under way using engine,0.0,13.4,263.6,264,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219446000,56.696867,8.218490,Engaged in fishing,0.0,0.0,232.7,164,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,220099000,56.918918,11.702608,Engaged in fishing,,1.0,341.1,80,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,311007200,54.285230,14.172618,Under way using engine,0.0,13.3,345.4,347,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219018405,57.716145,10.586345,Engaged in fishing,0.0,0.0,277.3,56,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219001343,57.591732,9.976145,Under way using engine,0.0,0.0,241.2,35,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219001559,56.695490,8.222797,Engaged in fishing,0.0,0.0,233.1,75,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,253454000,54.580313,13.699203,Restricted maneuverability,-2.2,11.7,326.5,329,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,236354000,54.653182,12.296957,Under way using engine,0.0,9.7,213.2,211,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219014012,55.475335,8.424220,Under way using engine,0.0,0.0,342.6,61,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,AtoN,992191530,55.804082,4.564250,Unknown value,,,,,Unknown,,VALDEMAR BA,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219167000,55.721777,4.744148,Unknown value,0.0,0.0,,190,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219384000,56.814813,11.830693,Under way using engine,0.0,11.2,160.3,160,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,218816000,54.672820,12.598598,Under way using engine,0.0,16.1,51.0,51,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219001013,56.990260,10.308490,Under way using engine,0.0,0.0,332.2,195,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219006113,57.320768,11.126237,Engaged in fishing,0.0,0.0,144.0,73,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,220490000,56.693653,8.221945,Under way using engine,0.0,0.0,315.0,255,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,AtoN,992111827,55.194977,7.158348,Unknown value,,,,,Unknown,,FINO3 PLATFORM,Undefined,,20,20,GPS,,,,AIS,10,10,10,10
01/11/2018 00:00:02,Class B,219023784,55.262923,9.708988,Unknown value,,0.0,111.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,211467460,54.997772,11.884087,Unknown value,,0.0,263.1,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,249581000,58.469397,10.883602,Under way using engine,25.7,10.6,343.4,343,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,246807000,56.623843,11.912683,Under way using engine,0.0,7.1,173.4,168,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219001522,57.715853,10.585647,Engaged in fishing,0.0,0.0,285.6,50,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,305094000,55.981320,12.624813,Under way using engine,0.0,9.8,185.8,186,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Base Station,2190067,91.000000,181.000000,Unknown value,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,518435000,54.505028,12.266743,Under way using engine,-4.5,9.1,23.9,27,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,245050000,57.301613,10.726502,Under way using engine,0.0,9.7,0.2,2,9455674,PBAQ,TUCANA,Cargo,No additional information,12,88,GPS,5.2,NLRTM,03/11/2018 09:00:00,AIS,83,5,6,6
01/11/2018 00:00:02,Class A,219013179,54.453050,14.018967,Under way using engine,0.0,0.4,271.3,18,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class B,219006024,91.000000,181.000000,Unknown value,,,,,Unknown,,STATHAV 21,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,245808000,57.440433,10.691167,Under way using engine,,4.3,307.7,283,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,211546740,54.371933,10.157377,Under way using engine,0.0,0.0,228.6,328,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219001265,55.331278,8.357290,Engaged in fishing,0.0,3.0,148.8,147,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219517000,57.431542,10.535580,Under way using engine,0.0,0.0,130.6,279,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,577167000,54.679607,12.696033,Under way using engine,0.0,8.5,57.7,62,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,265630560,55.410885,12.933172,Under way using engine,0.0,0.0,284.4,338,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,538005391,57.780482,10.731985,Under way using engine,0.0,8.1,113.9,120,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,211333700,54.570200,11.271860,Under way using engine,0.0,9.3,292.2,294,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219007225,55.560145,9.753438,Under way using engine,0.0,0.0,335.5,326,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219002783,56.371507,8.120035,Under way using engine,0.0,0.0,248.9,255,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,304502000,55.409212,5.029540,Under way using engine,-1.1,14.9,11.6,12,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219001588,57.653563,10.064632,Engaged in fishing,0.0,0.9,283.1,230,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219461000,55.308310,12.474617,Under way using engine,0.0,9.0,182.0,181,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219023945,55.058865,10.619332,Under way using engine,0.0,0.0,0.0,317,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,219019287,54.934140,14.710470,Under way using engine,0.0,7.6,261.6,260,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,Class A,244736000,55.488020,9.658847,Under way using engine,-6.4,10.4,310.8,312,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:02,AtoN,992111841,54.583967,12.630000,Unknown value,,,,,Unknown,,WIND FARM BALTIC1SW,Undefined,,6,6,Surveyed,,,,AIS,3,3,3,3
01/11/2018 00:00:02,AtoN,992111842,54.630667,12.691883,Unknown value,,,,,Unknown,,WIND FARM BALTIC1NE,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:02,Base Station,2655148,57.108762,12.390500,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:02,Class A,211379770,54.681742,8.753568,Under way using engine,0.0,0.0,217.5,280,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,220076000,55.470758,10.885628,Unknown value,,2.6,327.5,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219015579,55.544362,12.696917,Under way using engine,0.0,7.9,193.6,192,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,265704000,57.645400,11.858822,Under way using engine,0.0,0.0,249.8,288,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,371420000,57.795963,10.788297,Under way using engine,5.4,4.5,112.3,132,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219001695,55.343587,8.400007,Engaged in fishing,0.0,3.1,1.7,4,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,477261300,56.794400,11.820283,Under way using engine,0.0,18.4,161.0,162,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219250000,55.732057,4.821403,Under way using engine,0.0,0.7,211.1,186,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219003966,57.719943,10.594188,Under way using engine,0.0,0.0,45.7,63,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,235075339,54.255740,13.747797,Under way using engine,0.0,0.6,259.8,22,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219003561,55.372423,8.378672,Moored,,3.4,6.8,357,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219013178,57.663508,10.053395,Engaged in fishing,0.0,3.3,71.4,73,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219018684,55.813215,12.063377,Under way using engine,,0.0,282.8,,Unknown,XPE5519,ARNFRED,Other,,18,36,GPS,4.0,WINDFARM RODSAND2,,AIS,24,12,18,
01/11/2018 00:00:03,Class A,111111111,56.700243,8.216055,Unknown value,,0.0,322.8,217,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219001976,57.593708,9.961508,Engaged in fishing,0.0,0.0,264.5,133,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,266052000,56.002127,14.731572,Unknown value,,0.0,252.9,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,220273000,56.430798,11.114287,Under way using engine,0.0,16.3,239.8,237,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219017081,55.099162,14.691620,Under way using engine,0.0,0.1,346.0,177,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class B,265721400,91.000000,181.000000,Unknown value,,,,,Unknown,,EMILIE,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219018486,57.120950,8.601400,Under way using engine,,0.0,168.3,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219000809,54.971908,11.514563,Under way using engine,0.0,0.0,300.3,96,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,AtoN,992111964,55.222733,7.208567,Unknown value,,,,,Unknown,,DT NO WINDFARM,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219019010,57.594298,9.959332,Under way using engine,0.0,0.2,168.0,344,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,265522210,57.699163,11.667302,Unknown value,0.0,0.0,242.3,64,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,265572330,57.109028,12.242482,Under way using engine,,0.0,0.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,266315000,56.001983,14.731367,Engaged in fishing,0.0,0.0,265.9,212,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,211266470,54.154067,12.093800,Under way using engine,0.0,0.0,182.7,182,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,211215210,54.179725,12.091697,Under way using engine,,0.1,201.1,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,265701610,55.858998,12.850552,Unknown value,,0.0,284.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,538006143,57.233557,7.558622,Under way using engine,0.0,9.3,219.1,215,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,304010786,56.820318,10.884747,Under way using engine,,7.5,166.1,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,305299000,57.644167,9.745833,Under way using engine,0.0,14.3,65.0,65,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219009542,57.715405,10.582387,Engaged in fishing,,0.0,0.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219005496,57.492587,10.504975,Engaged in fishing,0.0,0.0,139.9,239,Unknown,OYMS,VERA MARIE S15,Fishing,,5,16,GPS,3.0,SKAGEN,,AIS,2,14,5,
01/11/2018 00:00:03,Class B,219005964,57.255133,11.306297,Unknown value,,2.5,7.9,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219014579,56.517170,8.614183,Under way using engine,0.0,0.0,299.2,297,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,220018000,56.163208,10.235408,Under way using engine,0.0,9.6,65.6,66,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,277324000,56.537542,11.926858,Under way using engine,0.0,10.5,163.9,164,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,215058000,57.593970,11.692745,Under way using engine,-5.4,0.3,219.7,212,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,244140343,55.707823,5.518227,Engaged in fishing,,2.1,354.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219793000,56.000762,8.131843,Under way using engine,0.0,0.0,237.2,309,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,220259000,55.467822,10.528953,Under way using engine,0.0,0.0,351.1,37,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219019555,57.718957,10.590318,Under way using engine,0.0,0.0,171.2,158,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,220242000,55.132458,8.432095,Engaged in fishing,0.0,3.4,352.2,352,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,235093018,55.192398,7.905128,Restricted maneuverability,0.0,1.0,65.5,146,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,240547000,58.187760,11.194143,At anchor,-2.9,0.1,288.4,199,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,211543850,54.431552,12.690650,Under way using engine,,0.0,279.8,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219429000,57.593895,9.961195,Engaged in fishing,0.0,0.0,0.0,132,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219006382,55.464018,8.273885,Unknown value,0.0,3.4,28.8,29,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219011857,55.880560,11.136527,Under way using engine,,0.0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219010873,57.720113,10.594647,Under way using engine,0.0,0.0,238.2,74,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Base Station,2190073,57.268842,11.052762,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
01/11/2018 00:00:03,Class B,912190064,57.715852,10.586575,Unknown value,,0.0,190.9,190,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219000733,54.941767,10.259533,Under way using engine,0.0,0.0,0.0,153,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class B,265687610,91.000000,181.000000,Unknown value,,,,,Unknown,,MADAME RIEL,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,257943000,54.761817,15.222033,Under way using engine,0.0,10.3,264.2,265,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,636017036,54.782922,13.232437,Under way using engine,0.0,12.5,273.0,273,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,236111757,55.635233,13.020417,Under way using engine,0.0,0.0,179.0,262,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class B,219006024,91.000000,181.000000,Unknown value,,,,,Unknown,OZLG2,STATHAV 21,Other,,7,18,Undefined,,,,AIS,18,,7,
01/11/2018 00:00:03,Class A,258818000,57.751147,9.769185,Under way using engine,0.0,16.5,84.7,87,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,244730469,55.369642,14.455895,Under way using engine,0.0,10.5,216.3,216,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,211549170,54.179043,12.087807,Under way using engine,,0.0,0.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,244060000,57.452117,9.156067,Engaged in fishing,,6.5,65.5,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,220619000,55.807910,10.645265,Under way using engine,0.0,0.0,134.8,230,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Base Station,2655140,56.053328,12.708212,Unknown value,,,,,Unknown,,,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:03,Class A,205092000,55.478325,10.551955,Under way using engine,0.0,0.1,185.5,280,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,232503000,57.716010,10.584617,Under way using engine,0.0,0.0,9.1,233,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,311794000,54.752200,13.605168,Under way using engine,0.0,14.9,151.3,149,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,538090400,55.834198,15.815428,Under way using engine,0.0,16.0,242.0,241,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219765000,56.702942,8.223175,Engaged in fishing,0.0,,,85,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219002005,55.253577,12.374700,Engaged in fishing,0.0,0.0,,31,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,211609560,55.016443,8.439423,Under way using engine,0.0,0.0,4.7,212,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219522000,57.432120,10.539635,Moored,0.0,0.0,11.9,99,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,AtoN,992191518,55.767517,4.648298,Unknown value,,,,,Unknown,,ROAR,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219012302,56.328667,12.109667,Under way using engine,0.0,2.5,97.0,93,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219005465,54.572563,11.929213,Under way using engine,0.0,0.0,233.8,204,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,304877000,54.735253,12.697517,Under way using engine,0.0,10.5,57.6,62,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,240820000,57.520317,11.362933,Constrained by her draught,0.0,11.3,310.0,305,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219005453,57.439652,10.549347,Under way using engine,,0.0,260.6,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,AtoN,992111965,55.074167,7.246950,Unknown value,,,,,Unknown,,DT SO WINDFARM,Undefined,,,,Surveyed,,,,AIS,,,,
01/11/2018 00:00:03,Class A,236262000,55.194443,14.378852,Under way using engine,0.0,16.4,38.3,38,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,232153000,57.556000,8.340833,Constrained by her draught,0.0,13.1,239.0,236,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,245870000,54.716120,15.427515,Under way using engine,0.0,11.4,38.9,40,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219635000,56.150447,10.215405,Under way using engine,0.0,0.0,0.1,208,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219002587,55.254257,12.373135,Under way using engine,0.0,0.0,355.2,186,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219872000,57.657567,9.092200,Engaged in fishing,0.0,9.1,52.0,53,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,265695210,91.000000,181.000000,Under way using engine,,,,,Unknown,7SA2531,RESCUE MARIANNE BRAT,SAR,,2,8,Internal,1.0,3.E MAN,,AIS,7,1,1,1
01/11/2018 00:00:03,Class A,209068000,57.046518,11.681910,Under way using engine,-1.6,12.5,153.8,157,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,244847000,54.424447,11.746598,Under way using engine,,9.1,111.3,107,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219941000,57.510027,9.404258,Engaged in fishing,,1.4,34.9,262,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,355524000,54.579267,11.252317,Under way using engine,0.0,7.9,294.0,295,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,211314800,54.539675,13.978842,Under way using engine,0.0,0.6,321.9,37,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,220395000,56.005230,8.121438,Engaged in fishing,0.0,0.0,257.2,244,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,257081000,57.489293,8.622460,Under way using engine,0.0,8.9,204.9,208,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,636018343,57.639792,11.095628,Under way using engine,,8.9,302.3,299,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,220278000,57.491783,10.505607,Engaged in fishing,0.0,0.0,74.1,57,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219004002,54.933705,10.834165,Reserved for future amendment [HSC],0.0,0.0,270.8,31,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219015793,54.356762,13.830700,Restricted maneuverability,0.0,0.3,105.4,290,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,250005054,54.571420,11.203122,Under way using engine,0.0,9.7,117.5,117,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class B,265721400,91.000000,181.000000,Unknown value,,,,,Unknown,SDWH,EMILIE,Passenger,,6,19,Undefined,,,,AIS,15,4,3,3
01/11/2018 00:00:03,Class A,219002136,56.368758,8.121262,Engaged in fishing,0.0,0.0,266.4,274,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219000674,54.891555,10.412880,Under way using engine,0.0,0.0,323.0,244,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219012415,57.589528,9.979172,Under way using engine,,0.0,347.0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219904000,57.214175,11.342292,Engaged in fishing,0.0,2.4,171.7,179,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,265759020,55.675655,13.058560,Unknown value,,0.0,264.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,273330620,55.612137,10.560530,Under way using engine,0.0,3.7,178.3,172,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,219002029,57.591710,9.955007,Engaged in fishing,,0.0,264.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,AtoN,992111935,55.042553,7.741217,Unknown value,,,,,Unknown,,BU66 WINDFARM,Undefined,,11,8,Surveyed,,,,AIS,4,4,4,7
01/11/2018 00:00:03,Class A,211189000,54.183997,12.091197,Under way using engine,0.0,6.6,342.0,342,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,266425000,57.940897,11.572548,Unknown value,,0.0,344.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,230915000,54.888333,13.250383,Under way using engine,0.0,15.3,250.0,249,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,235093018,55.192398,7.905128,Restricted maneuverability,0.0,1.0,65.5,146,8645806,2FOV9,CABLE ENTERPRISE,Undefined,,32,124,GPS,4.7,KP260,01/11/2018 00:00:00,AIS,31,93,16,16
01/11/2018 00:00:03,Class A,248659000,54.849795,12.985223,Under way using engine,0.0,17.5,245.0,245,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,244719000,54.959308,11.854122,Under way using engine,,0.0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
01/11/2018 00:00:03,Class A,230985000,55.808150,15.746210,Under way using engine,2.2,16.3,240.6,239,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
